Time, RightEyeX, RightEyeY, RightEyeZ, LeftEyeX, LeftEyeY, LeftEyeZ, HeadX, HeadY, HeadZ, RightEye00, RightEye01, RightEye02, RightEye03, RightEye10, RightEye11, RightEye12, RightEye13, RightEye20, RightEye21, RightEye22, RightEye23, RightEye30, RightEye31, RightEye32, RightEye33, LeftEye00, LeftEye01, LeftEye02, LeftEye03, LeftEye10, LeftEye11, LeftEye12, LeftEye13, LeftEye20, LeftEye21, LeftEye22, LeftEye23, LeftEye30, LeftEye31, LeftEye32, LeftEye33, Head00, Head01, Head02, Head03, Head10, Head11, Head12, Head13, Head20, Head21, Head22, Head23, Head30, Head31, Head32, Head33, Camera00, Camera01, Camera02, Camera03, Camera10, Camera11, Camera12, Camera13, Camera20, Camera21, Camera22, Camera23, Camera30, Camera31, Camera32, Camera33, eyeBlinkLeft, eyeLookDownLeft, eyeLookInLeft, eyeLookOutLeft, eyeLookUpLeft, eyeSquintLeft, eyeWideLeft, eyeBlinkRight, eyeLookDownRight, eyeLookInRight, eyeLookOutRight, eyeLookUpRight, eyeSquintRight, eyeWideRight, lookAtPoint0, lookAtPoint1, lookAtPoint2
224318.876413166, 4.179059, -6.489201, -0.47312889, 0.47098926, -6.520982, -0.053490054, -68.01741, -1.1392511, -0.21689983,  0.9973752, 0.008204658, -0.071940444, 0.0, 0.0, 0.9935593, 0.11331337, 0.0, 0.07240679, -0.113015935, 0.99095136, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.99996656, 0.00092753745, -0.008114196, 0.0, 0.0, 0.99352986, 0.11357084, 0.0, 0.008167038, -0.11356705, 0.9934967, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.37425232, 0.0037848584, 0.9273194, 0.0, -0.019854024, 0.99979514, 0.003932034, 0.0, -0.9271143, -0.019882372, 0.3742509, 0.0, 0.37700206, 0.10680261, -0.07216705, 1.0, 0.26827034, 0.064347476, 0.96119237, 0.0, -0.19320643, 0.9810878, -0.011755208, 0.0, -0.94377035, -0.1825547, 0.27562916, 0.0, 0.0, 0.0, 0.0, 1.0, 0.42188755, 0.18631999, 0.0, 0.013369771, 0.0, 0.5419326, 0.0, 0.3635149, 0.18589577, 0.11863534, 0.0, 0.0, 0.54161257, 0.0, 0.038847297, -0.07688419, 0.98761994
224318.893106166, 3.4793303, -6.903204, -0.41869622, -0.23078917, -6.926235, 0.02783134, -67.4707, -1.1868804, -0.33977076,  0.9981834, 0.0072545875, -0.059810136, 0.0, 0.0, 0.9927241, 0.12041109, 0.0, 0.060248498, -0.12019235, 0.9909207, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9999919, -0.00048220353, 0.0039694426, 0.0, 0.0, 0.992702, 0.120592356, 0.0, -0.0039986237, -0.120591395, 0.9926941, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.38303563, 0.005928812, 0.9237149, 0.0, -0.02140492, 0.999768, 0.0024588523, 0.0, -0.92348576, -0.020713488, 0.38307372, 0.0, 0.3762409, 0.10703212, -0.076045044, 1.0, 0.2770737, 0.065672964, 0.9586021, 0.0, -0.19336271, 0.98106223, -0.011322348, 0.0, -0.9411915, -0.18222032, 0.28452528, 0.0, 0.0, 0.0, 0.0, 1.0, 0.52540535, 0.19789402, 0.006545854, 0.0, 0.0, 0.5402682, 0.0, 0.3680011, 0.19759507, 0.09868789, 0.0, 0.0, 0.53997576, 0.0, 0.027134715, -0.08391106, 0.98869693
224318.90979925, 3.800993, -7.2604895, -0.4810663, 0.08813438, -7.2899413, -0.01118342, -66.29069, -1.1485181, -0.49672276,  0.9978355, 0.00832877, -0.06523008, 0.0, 0.0, 0.9919469, 0.12665471, 0.0, 0.06575965, -0.12638058, 0.9897998, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9999988, 0.00019360974, -0.0015134668, 0.0, 0.0, 0.9919167, 0.12689061, 0.0, 0.0015258003, -0.12689047, 0.9919155, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.4019225, 0.008667597, 0.9156329, 0.0, -0.021837734, 0.9997615, 0.00012178588, 0.0, -0.9154133, -0.020044079, 0.40201598, 0.0, 0.37430158, 0.10717622, -0.08361164, 1.0, 0.29537916, 0.06858584, 0.9529153, 0.0, -0.19441395, 0.98086524, -0.010334252, 0.0, -0.9353901, -0.18220727, 0.3030612, 0.0, 0.0, 0.0, 0.0, 1.0, 0.54933965, 0.20828426, 0.0, 0.00249777, 0.0, 0.5392599, 0.0, 0.3712041, 0.20789494, 0.10772774, 0.0, 0.0, 0.53897834, 0.0, 0.032456852, -0.09008381, 0.9884103
224318.92649225, 5.6833844, -7.127095, -0.70742744, 1.9761329, -7.1860285, -0.24729358, -65.175674, -1.0548156, -0.58382,  0.99516016, 0.012251227, -0.0974993, 0.0, 0.0, 0.99219775, 0.12467412, 0.0, 0.098266, -0.12407073, 0.98739576, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9994145, 0.0042821714, -0.033943277, 0.0, 0.0, 0.9921359, 0.12516457, 0.0, 0.03421232, -0.1250913, 0.99155504, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.41964537, 0.010187677, 0.90763074, 0.0, -0.020984914, 0.99977857, -0.001519564, 0.0, -0.90744543, -0.018408965, 0.4197663, 0.0, 0.37240818, 0.10744246, -0.0911858, 1.0, 0.31435087, 0.071161866, 0.9466358, 0.0, -0.19601525, 0.9805629, -0.008621172, 0.0, -0.9288495, -0.18284509, 0.32218966, 0.0, 0.0, 0.0, 0.0, 1.0, 0.39197332, 0.20543599, 0.0, 0.05601727, 0.0, 0.530172, 0.0, 0.3588178, 0.20462675, 0.16112363, 0.0, 0.0, 0.53001475, 0.0, 0.06389147, -0.088203594, 0.98644257
224318.943185208, 7.2349358, -7.1849504, -0.9096564, 3.5374694, -7.269344, -0.4481702, -64.85444, -0.7610525, -0.5277643,  0.9921632, 0.015751168, -0.12395246, 0.0, 0.0, 0.9920226, 0.12606053, 0.0, 0.12494924, -0.12507263, 0.98424834, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.99812526, 0.0077590942, -0.06071152, 0.0, 0.0, 0.9919319, 0.12677154, 0.0, 0.06120533, -0.12653388, 0.9900723, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.4247907, 0.009210283, 0.9052451, 0.0, -0.015937263, 0.9998695, -0.0026943784, 0.0, -0.9051515, -0.013282482, 0.424882, 0.0, 0.37055728, 0.10698488, -0.09413659, 1.0, 0.32404378, 0.07227205, 0.94327754, 0.0, -0.19680785, 0.9804134, -0.007508011, 0.0, -0.92534447, -0.1832114, 0.33192053, 0.0, 0.0, 0.0, 0.0, 1.0, 0.45734426, 0.20808774, 0.0, 0.10025714, 0.0, 0.5269446, 0.0, 0.3887149, 0.20691437, 0.20508069, 0.0, 0.0, 0.52684104, 0.0, 0.089835696, -0.08975176, 0.9849301
224318.95987825, 7.145152, -7.1362615, -0.8921966, 3.445862, -7.218676, -0.4335099, -63.910015, -0.51267374, -0.5849063,  0.9923546, 0.015450519, -0.122449, 0.0, 0.0, 0.99213326, 0.12518659, 0.0, 0.12341992, -0.12422948, 0.9845479, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9982206, 0.0075061317, -0.059154652, 0.0, 0.0, 0.9920454, 0.1258806, 0.0, 0.05962898, -0.1256566, 0.9902801, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.4396774, 0.010207956, 0.8980982, 0.0, -0.012525506, 0.9999081, -0.0052332766, 0.0, -0.8980687, -0.008947725, 0.4397648, 0.0, 0.3681048, 0.107003234, -0.10128567, 1.0, 0.3434519, 0.07414095, 0.9362397, 0.0, -0.19813265, 0.9801631, -0.004936034, 0.0, -0.9180331, -0.18380378, 0.35132855, 0.0, 0.0, 0.0, 0.0, 1.0, 0.496072, 0.20661747, 0.0, 0.09767189, 0.0, 0.52578276, 0.0, 0.39564946, 0.20547229, 0.20255761, 0.0, 0.0, 0.5257055, 0.0, 0.08829701, -0.088825196, 0.98463637
224318.976571291, 7.1856174, -6.844776, -0.86083484, 3.4904199, -6.924459, -0.42132092, -62.94489, -0.33574778, -0.6296036,  0.9922581, 0.014916756, -0.123293586, 0.0, 0.0, 0.9927606, 0.1201098, 0.0, 0.12419266, -0.11917992, 0.98507476, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.998172, 0.007299735, -0.05999512, 0.0, 0.0, 0.9926791, 0.12078141, 0.0, 0.060437575, -0.120560616, 0.9908645, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.4547627, 0.010988247, 0.89054525, 0.0, -0.010216485, 0.9999226, -0.007120757, 0.0, -0.89055437, -0.005859871, 0.45483974, 0.0, 0.36599785, 0.10698128, -0.10832784, 1.0, 0.3621982, 0.07562597, 0.9290283, 0.0, -0.19853999, 0.98009, -0.0023782612, 0.0, -0.910711, -0.18358767, 0.3700016, 0.0, 0.0, 0.0, 0.0, 1.0, 0.4081487, 0.19820574, 0.0, 0.09899798, 0.0, 0.52578837, 0.0, 0.3779806, 0.19709826, 0.20383245, 0.0, 0.0, 0.52573395, 0.0, 0.089096956, -0.08385621, 0.984966
224318.993264208, 6.4847865, -6.9252076, -0.7852008, 2.7770991, -6.9950066, -0.33846417, -62.551163, -0.2658326, -0.649397,  0.99369514, 0.01360393, -0.11128702, 0.0, 0.0, 0.9926111, 0.12133861, 0.0, 0.11211542, -0.120573595, 0.9863529, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9988431, 0.00586331, -0.047731135, 0.0, 0.0, 0.9925394, 0.1219239, 0.0, 0.048089914, -0.12178284, 0.99139106, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.46088004, 0.0113337515, 0.88739014, 0.0, -0.009341622, 0.99992496, -0.007919395, 0.0, -0.8874133, -0.004639637, 0.46095145, 0.0, 0.36475375, 0.10708396, -0.111628786, 1.0, 0.37138462, 0.07631649, 0.92533755, 0.0, -0.19859499, 0.9800811, -0.0011252939, 0.0, -0.90699154, -0.18334928, 0.37914312, 0.0, 0.0, 0.0, 0.0, 1.0, 0.49363455, 0.20008996, 0.0, 0.078754626, 0.0, 0.5309927, 0.0, 0.37392172, 0.19912468, 0.18392214, 0.0, 0.0, 0.53085095, 0.0, 0.07714453, -0.08477418, 0.98394233
224319.009957375, 5.909494, -7.259894, -0.74940103, 2.1914423, -7.3236966, -0.27948782, -61.405476, -0.30339327, -0.73674494,  0.99477077, 0.012974287, -0.101304516, 0.0, 0.0, 0.99189824, 0.12703454, 0.0, 0.102131955, -0.12637027, 0.9867115, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9992805, 0.0048381677, -0.037616745, 0.0, 0.0, 0.99183005, 0.12756659, 0.0, 0.037926603, -0.12747481, 0.9911165, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.47850874, 0.012858093, 0.877989, 0.0, -0.010803344, 0.9999035, -0.008755783, 0.0, -0.8780165, -0.0052951863, 0.47860143, 0.0, 0.3625278, 0.10755041, -0.118821576, 1.0, 0.3895614, 0.07743651, 0.9177396, 0.0, -0.19883151, 0.9800323, 0.001707155, 0.0, -0.89928204, -0.18314025, 0.39717963, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5253107, 0.2093999, 0.0, 0.062101588, 0.0, 0.53209955, 0.0, 0.3745222, 0.2085218, 0.16748431, 0.0, 0.0, 0.53191996, 0.0, 0.067354195, -0.090198755, 0.9834276
224319.026650333, 5.6903124, -7.250713, -0.72051436, 1.9777405, -7.31081, -0.25176933, -60.127632, -0.470822, -0.8102069,  0.9951511, 0.01247446, -0.09756439, 0.0, 0.0, 0.99192506, 0.12682629, 0.0, 0.09835863, -0.12621132, 0.9871153, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.99941397, 0.0043584662, -0.03395206, 0.0, 0.0, 0.99186087, 0.12732635, 0.0, 0.034230668, -0.12725174, 0.9912796, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.4979191, 0.014139828, 0.86710805, 0.0, -0.014167594, 0.99986625, -0.008169219, 0.0, -0.8671077, -0.008217301, 0.4980528, 0.0, 0.36030892, 0.10864375, -0.12623614, 1.0, 0.40762058, 0.078148946, 0.9098011, 0.0, -0.19966745, 0.9798494, 0.0052916748, 0.0, -0.89105463, -0.18381476, 0.41501054, 0.0, 0.0, 0.0, 0.0, 1.0, 0.47163597, 0.2090034, 0.0, 0.05604731, 0.0, 0.5322377, 0.0, 0.37717736, 0.20817807, 0.16127601, 0.0, 0.0, 0.5320351, 0.0, 0.06387058, -0.090188965, 0.98531735
224319.043343291, 5.7522554, -7.1728992, -0.72063416, 2.0542793, -7.23324, -0.25876093, -59.475582, -0.6350338, -0.8770023,  0.9950433, 0.012478678, -0.09865678, 0.0, 0.0, 0.9920954, 0.12548594, 0.0, 0.09944283, -0.124863945, 0.98717785, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.99936754, 0.004480274, -0.035277624, 0.0, 0.0, 0.9920317, 0.12598847, 0.0, 0.035560984, -0.12590878, 0.99140424, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.5076999, 0.015305041, 0.86139834, 0.0, -0.017320301, 0.99982154, -0.0075561637, 0.0, -0.86136, -0.011083202, 0.5078744, 0.0, 0.3588194, 0.10947962, -0.12985557, 1.0, 0.4166052, 0.07839061, 0.9057016, 0.0, -0.20036662, 0.9796934, 0.0073699225, 0.0, -0.886732, -0.18454248, 0.42385226, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5224775, 0.20679547, 0.0, 0.058226395, 0.0, 0.5324179, 0.0, 0.38184845, 0.20596623, 0.16305962, 0.0, 0.0, 0.5321984, 0.0, 0.065273575, -0.089318715, 0.9887866
224319.060036291, 6.0016594, -7.071552, -0.7415297, 2.319235, -7.134864, -0.28821626, -58.283085, -0.8011206, -0.94154555,  0.9946022, 0.012843326, -0.102964, 0.0, 0.0, 0.99231005, 0.12377686, 0.0, 0.10376193, -0.123108745, 0.9869538, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.99919343, 0.004991349, -0.039842445, 0.0, 0.0, 0.99224395, 0.124305524, 0.0, 0.040153876, -0.12420528, 0.99144375, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.5254565, 0.016430726, 0.85066205, 0.0, -0.020531027, 0.99976736, -0.006628691, 0.0, -0.8505729, -0.013981736, 0.52567154, 0.0, 0.3557793, 0.110626735, -0.13686787, 1.0, 0.43416086, 0.078801796, 0.8973823, 0.0, -0.20214044, 0.9792855, 0.011803184, 0.0, -0.8778632, -0.18652153, 0.44109645, 0.0, 0.0, 0.0, 0.0, 1.0, 0.56021535, 0.20401862, 0.0, 0.06575047, 0.0, 0.5330925, 0.0, 0.38380417, 0.20314646, 0.17016685, 0.0, 0.0, 0.5328235, 0.0, 0.06983921, -0.0880858, 0.9920371
224319.076729416, 6.518587, -6.7712593, -0.7718664, 2.8489773, -6.8396254, -0.33956257, -57.19736, -0.9197357, -0.9644125,  0.9936252, 0.013377236, -0.11193717, 0.0, 0.0, 0.9929347, 0.1186623, 0.0, 0.11273367, -0.11790586, 0.98660505, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.99878156, 0.005884273, -0.048997764, 0.0, 0.0, 0.9928659, 0.11923593, 0.0, 0.04934983, -0.11909066, 0.99165624, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.54144305, 0.016829208, 0.8405688, 0.0, -0.022608422, 0.99972945, -0.0054527605, 0.0, -0.84043324, -0.016051726, 0.5416772, 0.0, 0.3527502, 0.11187163, -0.14368442, 1.0, 0.4510555, 0.079215825, 0.8889733, 0.0, -0.20428693, 0.978773, 0.016435243, 0.0, -0.86880124, -0.189019, 0.45766377, 0.0, 0.0, 0.0, 0.0, 1.0, 0.59509695, 0.19565736, 0.0, 0.08081959, 0.0, 0.53781235, 0.0, 0.37592176, 0.1947116, 0.18494067, 0.0, 0.0, 0.5374353, 0.0, 0.07882589, -0.083285704, 0.9934375
224319.093422458, 8.17826, -6.26203, -0.8980828, 4.5489597, -6.348041, -0.5040145, -56.76726, -0.88210404, -0.91473556,  0.98995185, 0.015580341, -0.14054362, 0.0, 0.0, 0.9939114, 0.11018272, 0.0, 0.14140458, -0.10907558, 0.9839244, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.99688846, 0.008742662, -0.07833832, 0.0, 0.0, 0.9938301, 0.110912785, 0.0, 0.078824654, -0.11056768, 0.9907378, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.547766, 0.01596258, 0.83647966, 0.0, -0.02162496, 0.99975425, -0.004917419, 0.0, -0.8363524, -0.015395011, 0.5479765, 0.0, 0.3508942, 0.11246565, -0.1470828, 1.0, 0.45948237, 0.079416096, 0.88462955, 0.0, -0.20555957, 0.97846174, 0.018929219, 0.0, -0.8640727, -0.19054142, 0.46591067, 0.0, 0.0, 0.0, 0.0, 1.0, 0.63120544, 0.18194103, 0.0, 0.1291717, 0.0, 0.5466443, 0.0, 0.3591874, 0.18073851, 0.23226088, 0.0, 0.0, 0.54598653, 0.0, 0.10788009, -0.07573676, 0.9976977
224319.110115416, 9.972556, -5.4192095, -0.951369, 6.3849006, -5.5148425, -0.6161409, -55.75369, -0.9092659, -0.8494303,  0.9850266, 0.016529543, -0.17160814, 0.0, 0.0, 0.9953931, 0.0958777, 0.0, 0.17240238, -0.094442084, 0.98048866, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9938547, 0.010703705, -0.11017356, 0.0, 0.0, 0.99531376, 0.09669784, 0.0, 0.11069229, -0.09610361, 0.9891973, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.5624956, 0.014822946, 0.82666755, 0.0, -0.02145897, 0.99976426, -0.0033252705, 0.0, -0.8265219, -0.015869016, 0.56268096, 0.0, 0.34768668, 0.11370241, -0.15407717, 1.0, 0.47656935, 0.079429984, 0.87554127, 0.0, -0.20820636, 0.9777749, 0.024624886, 0.0, -0.85412633, -0.19402874, 0.48251536, 0.0, 0.0, 0.0, 0.0, 1.0, 0.38454825, 0.15854424, 0.0, 0.18157785, 0.0, 0.54919934, 0.0, 0.3006457, 0.15719539, 0.28364363, 0.0, 0.0, 0.54846436, 0.0, 0.13951074, -0.06212008, 0.9996226
224319.126808416, 11.026249, -4.6169214, -0.8985868, 7.4669394, -4.7088633, -0.61645114, -54.63502, -0.93170136, -0.82421845,  0.9816604, 0.015631767, -0.18999611, 0.0, 0.0, 0.9966326, 0.0819971, 0.0, 0.19063807, -0.0804933, 0.9783547, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.99157745, 0.01072258, -0.12907082, 0.0, 0.0, 0.996567, 0.08278998, 0.0, 0.12951544, -0.08209268, 0.98817337, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.5785323, 0.014382927, 0.81553286, 0.0, -0.021584593, 0.9997643, -0.0023201846, 0.0, -0.81537384, -0.016260538, 0.57870626, 0.0, 0.34412733, 0.11452428, -0.16102542, 1.0, 0.49422687, 0.07914749, 0.8657226, 0.0, -0.21020223, 0.97717696, 0.030663945, 0.0, -0.84353715, -0.19713171, 0.49958405, 0.0, 0.0, 0.0, 0.0, 1.0, 0.28051355, 0.13568433, 0.0, 0.21261689, 0.0, 0.5500669, 0.0, 0.26632017, 0.13438194, 0.31400064, 0.0, 0.0, 0.54932606, 0.0, 0.15838513, -0.048587408, 1.0006058
224319.143501458, 9.975101, -4.9319534, -0.86629003, 6.383574, -5.0191355, -0.56079346, -54.08161, -0.9029017, -0.7939891,  0.98499566, 0.015063057, -0.17192023, 0.0, 0.0, 0.9961836, 0.087282166, 0.0, 0.17257884, -0.08597256, 0.9812366, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.99384737, 0.009750005, -0.11032771, 0.0, 0.0, 0.9961178, 0.08803004, 0.0, 0.11075769, -0.087488435, 0.98998916, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.58639926, 0.013855562, 0.80990404, 0.0, -0.020889804, 0.99977994, -0.0019790723, 0.0, -0.80975306, -0.015757956, 0.5865596, 0.0, 0.34242284, 0.11463036, -0.16451596, 1.0, 0.5032262, 0.07892838, 0.860543, 0.0, -0.21065941, 0.9769828, 0.033580612, 0.0, -0.838085, -0.19817977, 0.50827026, 0.0, 0.0, 0.0, 0.0, 1.0, 0.27346146, 0.1442939, 0.0, 0.18168557, 0.0, 0.5502993, 0.0, 0.2532115, 0.14306487, 0.28393692, 0.0, 0.0, 0.54957783, 0.0, 0.13937469, -0.05335241, 0.99781936
224319.160194375, 9.752981, -5.002843, -0.858757, 6.152359, -5.08894, -0.5478171, -52.89187, -0.9327782, -0.8014344,  0.985658, 0.014930478, -0.16809365, 0.0, 0.0, 0.9960785, 0.088474065, 0.0, 0.16875543, -0.087205164, 0.9817927, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9942859, 0.009523379, -0.10632459, 0.0, 0.0, 0.99601275, 0.08921179, 0.0, 0.10675023, -0.08870202, 0.99032134, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.6030806, 0.013985362, 0.79755795, 0.0, -0.02142061, 0.9997699, -0.0013340298, 0.0, -0.7973928, -0.01627933, 0.6032413, 0.0, 0.33879557, 0.114758015, -0.1713361, 1.0, 0.5213193, 0.07828593, 0.84976345, 0.0, -0.21024507, 0.97687125, 0.038986657, 0.0, -0.8270571, -0.19898275, 0.52572113, 0.0, 0.0, 0.0, 0.0, 1.0, 0.26163208, 0.14623608, 0.0, 0.17508611, 0.0, 0.54362607, 0.0, 0.2468248, 0.14502363, 0.27758467, 0.0, 0.0, 0.5432222, 0.0, 0.1352708, -0.05436975, 0.9965514
224319.1768875, 9.116051, -4.862167, -0.7792059, 5.5025964, -4.9390826, -0.47520545, -51.70533, -0.9225298, -0.86630034,  0.9874608, 0.01355035, -0.15728188, 0.0, 0.0, 0.9963093, 0.085835315, 0.0, 0.15786451, -0.084759004, 0.98381627, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9954261, 0.008263009, -0.09517679, 0.0, 0.0, 0.9962526, 0.08649213, 0.0, 0.0955348, -0.086096525, 0.9916959, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.6194441, 0.015117257, 0.784895, 0.0, -0.022004217, 0.99975616, -0.0018896413, 0.0, -0.7847322, -0.016100487, 0.6196257, 0.0, 0.3344588, 0.11456598, -0.17769566, 1.0, 0.53965664, 0.077120095, 0.8383454, 0.0, -0.2086681, 0.97697586, 0.044450287, 0.0, -0.8156153, -0.1989239, 0.54332405, 0.0, 0.0, 0.0, 0.0, 1.0, 0.27244058, 0.14176667, 0.0, 0.15663145, 0.0, 0.5421851, 0.0, 0.25043982, 0.14068742, 0.2595133, 0.0, 0.0, 0.54186505, 0.0, 0.12413574, -0.05151942, 0.99580246
224319.1935805, 8.917052, -5.1791124, -0.8114462, 5.301312, -5.2587495, -0.4872643, -51.18863, -0.92029077, -0.9070728,  0.9880129, 0.014104116, -0.15372592, 0.0, 0.0, 0.9958175, 0.09136471, 0.0, 0.15437159, -0.09026951, 0.9838805, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.99575853, 0.008468469, -0.091613926, 0.0, 0.0, 0.9957549, 0.09204408, 0.0, 0.092004485, -0.09165368, 0.9915315, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.62648195, 0.015828704, 0.7792754, 0.0, -0.022436135, 0.9997459, -0.0022701076, 0.0, -0.77911323, -0.016061412, 0.6266779, 0.0, 0.33174276, 0.114660166, -0.18020499, 1.0, 0.5490037, 0.07635409, 0.8323254, 0.0, -0.20786153, 0.9770055, 0.047479335, 0.0, -0.80956095, -0.19907436, 0.5522507, 0.0, 0.0, 0.0, 0.0, 1.0, 0.38719004, 0.15089177, 0.0, 0.1508267, 0.0, 0.54339004, 0.0, 0.31426144, 0.14977494, 0.25372434, 0.0, 0.0, 0.5429375, 0.0, 0.12072949, -0.05703411, 0.99651504
224319.2102735, 8.089799, -5.443128, -0.772473, 4.4536, -5.517002, -0.4290305, -50.058914, -0.91891956, -0.94745886,  0.99013877, 0.013420997, -0.13944606, 0.0, 0.0, 0.9954004, 0.09580239, 0.0, 0.14009042, -0.09485766, 0.98558456, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.99700844, 0.007453238, -0.07693183, 0.0, 0.0, 0.99533975, 0.09642959, 0.0, 0.07729202, -0.096141115, 0.99236214, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.6417084, 0.016533393, 0.7667703, 0.0, -0.022910148, 0.9997346, -0.0023832703, 0.0, -0.7666063, -0.016037485, 0.64191693, 0.0, 0.3274678, 0.1150446, -0.18675165, 1.0, 0.56766754, 0.07483435, 0.81984967, 0.0, -0.20653258, 0.97695786, 0.053829145, 0.0, -0.79693025, -0.19988269, 0.570043, 0.0, 0.0, 0.0, 0.0, 1.0, 0.37285307, 0.15810303, 0.0, 0.12665507, 0.0, 0.543815, 0.0, 0.33011356, 0.15707152, 0.23008794, 0.0, 0.0, 0.54331774, 0.0, 0.10614888, -0.06108124, 0.9947686
224319.2269665, 7.362241, -5.4284286, -0.70030856, 3.7117867, -5.4934087, -0.3558273, -48.984226, -0.9412693, -1.0213038,  0.9918298, 0.01216757, -0.12698573, 0.0, 0.0, 0.9954408, 0.09538155, 0.0, 0.12756732, -0.09460227, 0.9873079, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9979215, 0.0061817947, -0.06414307, 0.0, 0.0, 0.99538803, 0.09593062, 0.0, 0.064440265, -0.095731236, 0.9933192, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.6559417, 0.017821768, 0.7546015, 0.0, -0.024090791, 0.9997064, -0.0026696066, 0.0, -0.75442725, -0.016427508, 0.65617836, 0.0, 0.32369834, 0.11572155, -0.1934364, 1.0, 0.585589, 0.07385194, 0.8072372, 0.0, -0.20540531, 0.9768586, 0.059635643, 0.0, -0.78415215, -0.20073241, 0.58720714, 0.0, 0.0, 0.0, 0.0, 1.0, 0.33957303, 0.15728241, 0.0, 0.1055633, 0.0, 0.5441018, 0.0, 0.31474283, 0.15637943, 0.20940115, 0.0, 0.0, 0.543572, 0.0, 0.09351266, -0.060381796, 0.9935087
224319.243659583, 6.7035546, -5.47515, -0.64252084, 3.0371132, -5.5327506, -0.2930944, -48.599213, -0.93203354, -1.0619202,  0.9932258, 0.011162707, -0.115662344, 0.0, 0.0, 0.995375, 0.09606479, 0.0, 0.11619976, -0.09541403, 0.98863214, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9986085, 0.005091608, -0.0524896, 0.0, 0.0, 0.99532825, 0.09654906, 0.0, 0.05273597, -0.09641471, 0.9939433, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, 0.6609826, 0.01853049, 0.75017285, 0.0, -0.024455838, 0.99969596, -0.003146087, 0.0, -0.75000286, -0.016266337, 0.66123486, 0.0, 0.32193485, 0.11618014, -0.19653952, 1.0, 0.5941934, 0.07366651, 0.80094194, 0.0, -0.20505086, 0.9767678, 0.06228251, 0.0, -0.7777459, -0.20124133, 0.59549433, 0.0, 0.0, 0.0, 0.0, 1.0, 0.33244216, 0.15829952, 0.0, 0.08637001, 0.0, 0.5457185, 0.0, 0.31213832, 0.15750308, 0.1906523, 0.0, 0.0, 0.5451041, 0.0, 0.082009174, -0.060719922, 0.9913919
